ac,eng,power,Dist ft.,SEL A-G (dB),ALM A-G (dB),ps_num,retired
F-18A&C,F404-GE-400&402,Takeoff (96.5% NC),630,122.9,113.3,96.5,TRUE
F-18A&C,F404-GE-400&402,Takeoff (96.5% NC),800,120.9,110.7,96.5,TRUE
F-18A&C,F404-GE-400&402,Takeoff (96.5% NC),1000,118.8,108,96.5,TRUE
F-18A&C,F404-GE-400&402,Takeoff (96.5% NC),1250,116.7,105.3,96.5,TRUE
F-18A&C,F404-GE-400&402,Takeoff (96.5% NC),1600,114.6,102.6,96.5,TRUE
F-18A&C,F404-GE-400&402,Takeoff (96.5% NC),2000,112.4,99.8,96.5,TRUE
F-18A&C,F404-GE-400&402,Takeoff (96.5% NC),2500,110.1,96.9,96.5,TRUE
F-18A&C,F404-GE-400&402,Takeoff (96.5% NC),3150,107.7,93.8,96.5,TRUE
F-18A&C,F404-GE-400&402,Takeoff (96.5% NC),4000,105.2,90.7,96.5,TRUE
F-18A&C,F404-GE-400&402,Takeoff (96.5% NC),5000,102.5,87.4,96.5,TRUE
F-18A&C,F404-GE-400&402,Takeoff (96.5% NC),6300,99.6,84,96.5,TRUE
F-18A&C,F404-GE-400&402,Takeoff (96.5% NC),8000,96.6,80.4,96.5,TRUE
F-18A&C,F404-GE-400&402,Takeoff (96.5% NC),10000,93.4,76.6,96.5,TRUE
F-18A&C,F404-GE-400&402,Takeoff (96.5% NC),12500,90,72.6,96.5,TRUE
F-18A&C,F404-GE-400&402,Takeoff (96.5% NC),16000,86.3,68.3,96.5,TRUE
F-18A&C,F404-GE-400&402,Takeoff (96.5% NC),20000,82.4,63.8,96.5,TRUE
F-18A&C,F404-GE-400&402,Takeoff (96.5% NC),25000,78.2,59,96.5,TRUE
F-18A&C,F404-GE-400&402,Afterburner (96.70% NC),200,135.2,131.9,96.7,TRUE
F-18A&C,F404-GE-400&402,Afterburner (96.70% NC),250,133.6,129.7,96.7,TRUE
F-18A&C,F404-GE-400&402,Afterburner (96.70% NC),315,132,127.4,96.7,TRUE
F-18A&C,F404-GE-400&402,Afterburner (96.70% NC),400,130.2,125.1,96.7,TRUE
F-18A&C,F404-GE-400&402,Afterburner (96.70% NC),500,128.5,122.7,96.7,TRUE
F-18A&C,F404-GE-400&402,Afterburner (96.70% NC),630,126.6,120.3,96.7,TRUE
F-18A&C,F404-GE-400&402,Afterburner (96.70% NC),800,124.7,117.8,96.7,TRUE
F-18A&C,F404-GE-400&402,Afterburner (96.70% NC),1000,122.7,115.2,96.7,TRUE
F-18A&C,F404-GE-400&402,Afterburner (96.70% NC),1250,120.7,112.5,96.7,TRUE
F-18A&C,F404-GE-400&402,Afterburner (96.70% NC),1600,118.6,109.9,96.7,TRUE
F-18A&C,F404-GE-400&402,Afterburner (96.70% NC),2000,116.6,107.2,96.7,TRUE
F-18A&C,F404-GE-400&402,Afterburner (96.70% NC),2500,114.4,104.5,96.7,TRUE
F-18A&C,F404-GE-400&402,Afterburner (96.70% NC),3150,112.2,101.7,96.7,TRUE
F-18A&C,F404-GE-400&402,Afterburner (96.70% NC),4000,110,98.8,96.7,TRUE
F-18A&C,F404-GE-400&402,Afterburner (96.70% NC),5000,107.6,95.8,96.7,TRUE
F-18A&C,F404-GE-400&402,Afterburner (96.70% NC),6300,105,92.7,96.7,TRUE
F-18A&C,F404-GE-400&402,Afterburner (96.70% NC),8000,102.3,89.4,96.7,TRUE
F-18A&C,F404-GE-400&402,Afterburner (96.70% NC),10000,99.4,85.9,96.7,TRUE
F-18A&C,F404-GE-400&402,Afterburner (96.70% NC),12500,96.3,82.2,96.7,TRUE
F-18A&C,F404-GE-400&402,Afterburner (96.70% NC),16000,93,78.2,96.7,TRUE
F-18A&C,F404-GE-400&402,Afterburner (96.70% NC),20000,89.4,74,96.7,TRUE
F-18A&C,F404-GE-400&402,Afterburner (96.70% NC),25000,85.5,69.5,96.7,TRUE
F-18E&F,F414-GE-400,Traffic pattern (79.5% NC),200,110.9,108,79.5,FALSE
F-18E&F,F414-GE-400,Traffic pattern (79.5% NC),250,109.3,105.9,79.5,FALSE
F-18E&F,F414-GE-400,Traffic pattern (79.5% NC),315,107.7,103.7,79.5,FALSE
F-18E&F,F414-GE-400,Traffic pattern (79.5% NC),400,106.1,101.5,79.5,FALSE
F-18E&F,F414-GE-400,Traffic pattern (79.5% NC),500,104.4,99.2,79.5,FALSE
F-18E&F,F414-GE-400,Traffic pattern (79.5% NC),630,102.7,96.9,79.5,FALSE
F-18E&F,F414-GE-400,Traffic pattern (79.5% NC),800,100.9,94.4,79.5,FALSE
F-18E&F,F414-GE-400,Traffic pattern (79.5% NC),1000,99,92,79.5,FALSE
F-18E&F,F414-GE-400,Traffic pattern (79.5% NC),1250,97,89.4,79.5,FALSE
F-18E&F,F414-GE-400,Traffic pattern (79.5% NC),1600,94.9,86.7,79.5,FALSE
F-18E&F,F414-GE-400,Traffic pattern (79.5% NC),2000,92.7,83.9,79.5,FALSE
F-18E&F,F414-GE-400,Traffic pattern (79.5% NC),2500,90.4,80.9,79.5,FALSE
F-18E&F,F414-GE-400,Traffic pattern (79.5% NC),3150,87.9,77.8,79.5,FALSE
F-18E&F,F414-GE-400,Traffic pattern (79.5% NC),4000,85.2,74.6,79.5,FALSE
F-18E&F,F414-GE-400,Traffic pattern (79.5% NC),5000,82.4,71.1,79.5,FALSE
F-18E&F,F414-GE-400,Traffic pattern (79.5% NC),6300,79.3,67.5,79.5,FALSE
F-18E&F,F414-GE-400,Traffic pattern (79.5% NC),8000,76.1,63.7,79.5,FALSE
F-18E&F,F414-GE-400,Traffic pattern (79.5% NC),10000,72.7,59.6,79.5,FALSE
F-18E&F,F414-GE-400,Traffic pattern (79.5% NC),12500,69,55.4,79.5,FALSE
F-18E&F,F414-GE-400,Traffic pattern (79.5% NC),16000,65.1,50.8,79.5,FALSE
F-18E&F,F414-GE-400,Traffic pattern (79.5% NC),20000,60.9,46.1,79.5,FALSE
F-18E&F,F414-GE-400,Traffic pattern (79.5% NC),25000,56.4,41,79.5,FALSE
F-18E&F,F414-GE-400,Cruise (83.5% NC),200,120.2,115.7,83.5,FALSE
F-18E&F,F414-GE-400,Cruise (83.5% NC),250,118.7,113.6,83.5,FALSE
F-18E&F,F414-GE-400,Cruise (83.5% NC),315,117.1,111.4,83.5,FALSE
F-18E&F,F414-GE-400,Cruise (83.5% NC),400,115.4,109.2,83.5,FALSE
F-18E&F,F414-GE-400,Cruise (83.5% NC),500,113.8,106.9,83.5,FALSE
F-18E&F,F414-GE-400,Cruise (83.5% NC),630,112,104.5,83.5,FALSE
F-18E&F,F414-GE-400,Cruise (83.5% NC),800,110.2,102.1,83.5,FALSE
F-18E&F,F414-GE-400,Cruise (83.5% NC),1000,108.3,99.6,83.5,FALSE
F-18E&F,F414-GE-400,Cruise (83.5% NC),1250,106.3,97,83.5,FALSE
F-18E&F,F414-GE-400,Cruise (83.5% NC),1600,104.2,94.3,83.5,FALSE
F-18E&F,F414-GE-400,Cruise (83.5% NC),2000,101.9,91.4,83.5,FALSE
F-18E&F,F414-GE-400,Cruise (83.5% NC),2500,99.5,88.4,83.5,FALSE
F-18E&F,F414-GE-400,Cruise (83.5% NC),3150,96.9,85.2,83.5,FALSE
F-18E&F,F414-GE-400,Cruise (83.5% NC),4000,94.1,81.8,83.5,FALSE
F-18E&F,F414-GE-400,Cruise (83.5% NC),5000,91,78.2,83.5,FALSE
F-18E&F,F414-GE-400,Cruise (83.5% NC),6300,87.8,74.3,83.5,FALSE
F-18E&F,F414-GE-400,Cruise (83.5% NC),8000,84.2,70.2,83.5,FALSE
F-18E&F,F414-GE-400,Cruise (83.5% NC),10000,80.5,65.8,83.5,FALSE
F-18E&F,F414-GE-400,Cruise (83.5% NC),12500,76.6,61.3,83.5,FALSE
F-18E&F,F414-GE-400,Cruise (83.5% NC),16000,72.4,56.6,83.5,FALSE
F-18E&F,F414-GE-400,Cruise (83.5% NC),20000,68.2,51.7,83.5,FALSE
F-18E&F,F414-GE-400,Cruise (83.5% NC),25000,63.7,46.7,83.5,FALSE
F-18E&F,F414-GE-400,Approach (84% NC),200,123.9,123,84,FALSE
F-18E&F,F414-GE-400,Approach (84% NC),250,122.3,120.8,84,FALSE
F-18E&F,F414-GE-400,Approach (84% NC),315,120.8,118.6,84,FALSE
F-18E&F,F414-GE-400,Approach (84% NC),400,119.1,116.4,84,FALSE
F-18E&F,F414-GE-400,Approach (84% NC),500,117.5,114.2,84,FALSE
F-18E&F,F414-GE-400,Approach (84% NC),630,115.7,111.8,84,FALSE
F-18E&F,F414-GE-400,Approach (84% NC),800,114,109.5,84,FALSE
F-18E&F,F414-GE-400,Approach (84% NC),1000,112.1,107,84,FALSE
F-18E&F,F414-GE-400,Approach (84% NC),1250,110.2,104.5,84,FALSE
F-18E&F,F414-GE-400,Approach (84% NC),1600,108.1,101.8,84,FALSE
F-18E&F,F414-GE-400,Approach (84% NC),2000,106,99.1,84,FALSE
F-18E&F,F414-GE-400,Approach (84% NC),2500,103.7,96.2,84,FALSE
F-18E&F,F414-GE-400,Approach (84% NC),3150,101.3,93.2,84,FALSE
F-18E&F,F414-GE-400,Approach (84% NC),4000,98.7,90,84,FALSE
F-18E&F,F414-GE-400,Approach (84% NC),5000,96,86.7,84,FALSE
F-18E&F,F414-GE-400,Approach (84% NC),6300,93.1,83.2,84,FALSE
F-18E&F,F414-GE-400,Approach (84% NC),8000,90,79.5,84,FALSE
F-18E&F,F414-GE-400,Approach (84% NC),10000,86.7,75.6,84,FALSE
F-18E&F,F414-GE-400,Approach (84% NC),12500,83.2,71.5,84,FALSE
F-18E&F,F414-GE-400,Approach (84% NC),16000,79.4,67.1,84,FALSE
F-18E&F,F414-GE-400,Approach (84% NC),20000,75.3,62.4,84,FALSE
F-18E&F,F414-GE-400,Approach (84% NC),25000,71,57.5,84,FALSE
F-18E&F,F414-GE-400,Takeoff (96% NC),200,130.9,128.6,96,FALSE
F-18E&F,F414-GE-400,Takeoff (96% NC),250,129.3,126.4,96,FALSE
F-18E&F,F414-GE-400,Takeoff (96% NC),315,127.7,124.2,96,FALSE
F-18E&F,F414-GE-400,Takeoff (96% NC),400,126.1,122,96,FALSE
F-18E&F,F414-GE-400,Takeoff (96% NC),500,124.4,119.7,96,FALSE
F-18E&F,F414-GE-400,Takeoff (96% NC),630,122.6,117.3,96,FALSE
F-18E&F,F414-GE-400,Takeoff (96% NC),800,120.8,114.9,96,FALSE
F-18E&F,F414-GE-400,Takeoff (96% NC),1000,118.9,112.4,96,FALSE
F-18E&F,F414-GE-400,Takeoff (96% NC),1250,117,109.8,96,FALSE
F-18E&F,F414-GE-400,Takeoff (96% NC),1600,114.9,107.2,96,FALSE
F-18E&F,F414-GE-400,Takeoff (96% NC),2000,112.8,104.5,96,FALSE
F-18E&F,F414-GE-400,Takeoff (96% NC),2500,110.6,101.7,96,FALSE
F-18E&F,F414-GE-400,Takeoff (96% NC),3150,108.2,98.7,96,FALSE
F-18E&F,F414-GE-400,Takeoff (96% NC),4000,105.7,95.6,96,FALSE
F-18E&F,F414-GE-400,Takeoff (96% NC),5000,103.1,92.4,96,FALSE
F-18E&F,F414-GE-400,Takeoff (96% NC),6300,100.2,88.9,96,FALSE
F-18E&F,F414-GE-400,Takeoff (96% NC),8000,97.3,85.3,96,FALSE
F-18E&F,F414-GE-400,Takeoff (96% NC),10000,94.1,81.5,96,FALSE
F-18E&F,F414-GE-400,Takeoff (96% NC),12500,90.6,77.5,96,FALSE
F-18E&F,F414-GE-400,Takeoff (96% NC),16000,87,73.3,96,FALSE
F-18E&F,F414-GE-400,Takeoff (96% NC),20000,83.1,68.8,96,FALSE
F-18E&F,F414-GE-400,Takeoff (96% NC),25000,78.8,63.9,96,FALSE
F-18E&F,F414-GE-400,Afterburner (97% NC),200,134.7,132.8,97,FALSE
F-18E&F,F414-GE-400,Afterburner (97% NC),250,133.2,130.6,97,FALSE
F-18E&F,F414-GE-400,Afterburner (97% NC),315,131.6,128.4,97,FALSE
F-18E&F,F414-GE-400,Afterburner (97% NC),400,129.9,126.2,97,FALSE
F-18E&F,F414-GE-400,Afterburner (97% NC),500,128.2,123.9,97,FALSE
F-18E&F,F414-GE-400,Afterburner (97% NC),630,126.5,121.5,97,FALSE
F-18E&F,F414-GE-400,Afterburner (97% NC),800,124.7,119.1,97,FALSE
F-18E&F,F414-GE-400,Afterburner (97% NC),1000,122.8,116.7,97,FALSE
F-18E&F,F414-GE-400,Afterburner (97% NC),1250,120.9,114.1,97,FALSE
F-18E&F,F414-GE-400,Afterburner (97% NC),1600,118.9,111.5,97,FALSE
F-18E&F,F414-GE-400,Afterburner (97% NC),2000,116.8,108.9,97,FALSE
F-18E&F,F414-GE-400,Afterburner (97% NC),2500,114.7,106.1,97,FALSE
F-18E&F,F414-GE-400,Afterburner (97% NC),3150,112.4,103.3,97,FALSE
F-18E&F,F414-GE-400,Afterburner (97% NC),4000,110,100.3,97,FALSE
F-18E&F,F414-GE-400,Afterburner (97% NC),5000,107.5,97.2,97,FALSE
F-18E&F,F414-GE-400,Afterburner (97% NC),6300,104.9,93.9,97,FALSE
F-18E&F,F414-GE-400,Afterburner (97% NC),8000,102.1,90.6,97,FALSE
F-18E&F,F414-GE-400,Afterburner (97% NC),10000,99.2,87,97,FALSE
F-18E&F,F414-GE-400,Afterburner (97% NC),12500,96,83.3,97,FALSE
F-18E&F,F414-GE-400,Afterburner (97% NC),16000,92.7,79.4,97,FALSE
F-18E&F,F414-GE-400,Afterburner (97% NC),20000,89.2,75.2,97,FALSE
F-18E&F,F414-GE-400,Afterburner (97% NC),25000,85.4,70.8,97,FALSE
F-35B,F-135-PW-600,Military (100% ETR),200,131.2,127.3,100,FALSE
F-35B,F-135-PW-600,Military (100% ETR),250,129.5,125,100,FALSE
F-35B,F-135-PW-600,Military (100% ETR),315,127.8,122.7,100,FALSE
F-35B,F-135-PW-600,Military (100% ETR),400,126.1,120.4,100,FALSE
F-35B,F-135-PW-600,Military (100% ETR),500,124.2,117.9,100,FALSE
F-35B,F-135-PW-600,Military (100% ETR),630,122.3,115.4,100,FALSE
F-35B,F-135-PW-600,Military (100% ETR),800,120.3,112.8,100,FALSE
F-35B,F-135-PW-600,Military (100% ETR),1000,118.3,110.2,100,FALSE
F-35B,F-135-PW-600,Military (100% ETR),1250,116.1,107.5,100,FALSE
F-35B,F-135-PW-600,Military (100% ETR),1600,114,104.7,100,FALSE
F-35B,F-135-PW-600,Military (100% ETR),2000,111.8,101.9,100,FALSE
F-35B,F-135-PW-600,Military (100% ETR),2500,109.5,99.1,100,FALSE
F-35B,F-135-PW-600,Military (100% ETR),3150,107.2,96.1,100,FALSE
F-35B,F-135-PW-600,Military (100% ETR),4000,104.7,93,100,FALSE
F-35B,F-135-PW-600,Military (100% ETR),5000,102.1,89.8,100,FALSE
F-35B,F-135-PW-600,Military (100% ETR),6300,99.4,86.5,100,FALSE
F-35B,F-135-PW-600,Military (100% ETR),8000,96.5,83,100,FALSE
F-35B,F-135-PW-600,Military (100% ETR),10000,93.4,79.3,100,FALSE
F-35B,F-135-PW-600,Military (100% ETR),12500,90,75.3,100,FALSE
F-35B,F-135-PW-600,Military (100% ETR),16000,86.5,71.2,100,FALSE
F-35B,F-135-PW-600,Military (100% ETR),20000,82.7,66.8,100,FALSE
F-35B,F-135-PW-600,Military (100% ETR),25000,78.6,62.2,100,FALSE
F-35B,F-135-PW-600,Afterburner (150% ETR),200,136,133.8,150,FALSE
F-35B,F-135-PW-600,Afterburner (150% ETR),250,134.3,131.6,150,FALSE
F-35B,F-135-PW-600,Afterburner (150% ETR),315,132.6,129.3,150,FALSE
F-35B,F-135-PW-600,Afterburner (150% ETR),400,130.9,127,150,FALSE
F-35B,F-135-PW-600,Afterburner (150% ETR),500,129.1,124.6,150,FALSE
F-35B,F-135-PW-600,Afterburner (150% ETR),630,127.2,122.1,150,FALSE
F-35B,F-135-PW-600,Afterburner (150% ETR),800,125.3,119.5,150,FALSE
F-35B,F-135-PW-600,Afterburner (150% ETR),1000,123.3,116.9,150,FALSE
F-35B,F-135-PW-600,Afterburner (150% ETR),1250,121.2,114.2,150,FALSE
F-35B,F-135-PW-600,Afterburner (150% ETR),1600,119.1,111.5,150,FALSE
F-35B,F-135-PW-600,Afterburner (150% ETR),2000,116.9,108.8,150,FALSE
F-35B,F-135-PW-600,Afterburner (150% ETR),2500,114.7,105.9,150,FALSE
F-35B,F-135-PW-600,Afterburner (150% ETR),3150,112.4,103,150,FALSE
F-35B,F-135-PW-600,Afterburner (150% ETR),4000,110,100,150,FALSE
F-35B,F-135-PW-600,Afterburner (150% ETR),5000,107.5,96.9,150,FALSE
F-35B,F-135-PW-600,Afterburner (150% ETR),6300,104.8,93.7,150,FALSE
F-35B,F-135-PW-600,Afterburner (150% ETR),8000,102,90.3,150,FALSE
F-35B,F-135-PW-600,Afterburner (150% ETR),10000,99.1,86.7,150,FALSE
F-35B,F-135-PW-600,Afterburner (150% ETR),12500,95.9,83,150,FALSE
F-35B,F-135-PW-600,Afterburner (150% ETR),16000,92.6,79,150,FALSE
F-35B,F-135-PW-600,Afterburner (150% ETR),20000,89,74.9,150,FALSE
F-35B,F-135-PW-600,Afterburner (150% ETR),25000,85.3,70.5,150,FALSE
F-35B,F-135-PW-600,Flight idle (15% ETR),200,106.6,103.2,15,FALSE
F-35B,F-135-PW-600,Flight idle (15% ETR),250,104.8,100.7,15,FALSE
F-35B,F-135-PW-600,Flight idle (15% ETR),315,102.9,98.2,15,FALSE
F-35B,F-135-PW-600,Flight idle (15% ETR),400,100.8,95.6,15,FALSE
F-35B,F-135-PW-600,Flight idle (15% ETR),500,98.7,92.9,15,FALSE
F-35B,F-135-PW-600,Flight idle (15% ETR),630,96.5,90.1,15,FALSE
F-35B,F-135-PW-600,Flight idle (15% ETR),800,94.3,87.2,15,FALSE
F-35B,F-135-PW-600,Flight idle (15% ETR),1000,92,84.3,15,FALSE
F-35B,F-135-PW-600,Flight idle (15% ETR),1250,89.7,81.4,15,FALSE
F-35B,F-135-PW-600,Flight idle (15% ETR),1600,87.4,78.5,15,FALSE
F-35B,F-135-PW-600,Flight idle (15% ETR),2000,85,75.6,15,FALSE
F-35B,F-135-PW-600,Flight idle (15% ETR),2500,82.6,72.5,15,FALSE
F-35B,F-135-PW-600,Flight idle (15% ETR),3150,80,69.3,15,FALSE
F-35B,F-135-PW-600,Flight idle (15% ETR),4000,77.2,65.9,15,FALSE
F-35B,F-135-PW-600,Flight idle (15% ETR),5000,74.2,62.3,15,FALSE
F-35B,F-135-PW-600,Flight idle (15% ETR),6300,70.8,58.4,15,FALSE
F-35B,F-135-PW-600,Flight idle (15% ETR),8000,67.2,54.1,15,FALSE
F-35B,F-135-PW-600,Flight idle (15% ETR),10000,63,49.4,15,FALSE
F-35B,F-135-PW-600,Flight idle (15% ETR),12500,58.4,44.1,15,FALSE
F-35B,F-135-PW-600,Flight idle (15% ETR),16000,53.3,38.4,15,FALSE
F-35B,F-135-PW-600,Flight idle (15% ETR),20000,47.7,32.2,15,FALSE
F-35B,F-135-PW-600,Flight idle (15% ETR),25000,41.8,25.8,15,FALSE
F-35B,F-135-PW-600,Level flight (29% ETR),200,104.3,99.5,29,FALSE
F-35B,F-135-PW-600,Level flight (29% ETR),250,102.7,97.4,29,FALSE
F-35B,F-135-PW-600,Level flight (29% ETR),315,101.2,95.2,29,FALSE
F-35B,F-135-PW-600,Level flight (29% ETR),400,99.6,93,29,FALSE
F-35B,F-135-PW-600,Level flight (29% ETR),500,97.9,90.8,29,FALSE
F-35B,F-135-PW-600,Level flight (29% ETR),630,96.2,88.5,29,FALSE
F-35B,F-135-PW-600,Level flight (29% ETR),800,94.5,86.2,29,FALSE
F-35B,F-135-PW-600,Level flight (29% ETR),1000,92.7,83.8,29,FALSE
F-35B,F-135-PW-600,Level flight (29% ETR),1250,90.9,81.4,29,FALSE
F-35B,F-135-PW-600,Level flight (29% ETR),1600,89,78.9,29,FALSE
F-35B,F-135-PW-600,Level flight (29% ETR),2000,87,76.3,29,FALSE
F-35B,F-135-PW-600,Level flight (29% ETR),2500,84.9,73.6,29,FALSE
F-35B,F-135-PW-600,Level flight (29% ETR),3150,82.8,70.8,29,FALSE
F-35B,F-135-PW-600,Level flight (29% ETR),4000,80.5,67.9,29,FALSE
F-35B,F-135-PW-600,Level flight (29% ETR),5000,78,64.9,29,FALSE
F-35B,F-135-PW-600,Level flight (29% ETR),6300,75.5,61.7,29,FALSE
F-35B,F-135-PW-600,Level flight (29% ETR),8000,72.7,58.4,29,FALSE
F-35B,F-135-PW-600,Level flight (29% ETR),10000,69.8,54.9,29,FALSE
F-35B,F-135-PW-600,Level flight (29% ETR),12500,66.6,51.1,29,FALSE
F-35B,F-135-PW-600,Level flight (29% ETR),16000,63.3,47.2,29,FALSE
F-35B,F-135-PW-600,Level flight (29% ETR),20000,59.7,43,29,FALSE
F-35B,F-135-PW-600,Level flight (29% ETR),25000,55.9,38.6,29,FALSE
F-35B,F-135-PW-600,Approach low (40% ETR),200,111.7,107.3,40,FALSE
F-35B,F-135-PW-600,Approach low (40% ETR),250,110.2,105.2,40,FALSE
F-35B,F-135-PW-600,Approach low (40% ETR),315,108.6,103,40,FALSE
F-35B,F-135-PW-600,Approach low (40% ETR),400,107,100.8,40,FALSE
F-35B,F-135-PW-600,Approach low (40% ETR),500,105.4,98.6,40,FALSE
F-35B,F-135-PW-600,Approach low (40% ETR),630,103.7,96.3,40,FALSE
F-35B,F-135-PW-600,Approach low (40% ETR),800,101.9,93.9,40,FALSE
F-35B,F-135-PW-600,Approach low (40% ETR),1000,100.1,91.5,40,FALSE
F-35B,F-135-PW-600,Approach low (40% ETR),1250,98.2,89,40,FALSE
F-35B,F-135-PW-600,Approach low (40% ETR),1600,96.3,86.5,40,FALSE
F-35B,F-135-PW-600,Approach low (40% ETR),2000,94.2,83.8,40,FALSE
F-35B,F-135-PW-600,Approach low (40% ETR),2500,92.1,81.1,40,FALSE
F-35B,F-135-PW-600,Approach low (40% ETR),3150,89.8,78.2,40,FALSE
F-35B,F-135-PW-600,Approach low (40% ETR),4000,87.4,75.2,40,FALSE
F-35B,F-135-PW-600,Approach low (40% ETR),5000,84.9,72.1,40,FALSE
F-35B,F-135-PW-600,Approach low (40% ETR),6300,82.2,68.8,40,FALSE
F-35B,F-135-PW-600,Approach low (40% ETR),8000,79.4,65.4,40,FALSE
F-35B,F-135-PW-600,Approach low (40% ETR),10000,76.4,61.8,40,FALSE
F-35B,F-135-PW-600,Approach low (40% ETR),12500,73.1,57.9,40,FALSE
F-35B,F-135-PW-600,Approach low (40% ETR),16000,69.7,53.9,40,FALSE
F-35B,F-135-PW-600,Approach low (40% ETR),20000,66.1,49.7,40,FALSE
F-35B,F-135-PW-600,Approach low (40% ETR),25000,62.2,45.2,40,FALSE
F-35B,F-135-PW-600,Approach high (55% ETR),200,120.4,115.7,55,FALSE
F-35B,F-135-PW-600,Approach high (55% ETR),250,118.8,113.5,55,FALSE
F-35B,F-135-PW-600,Approach high (55% ETR),315,117.2,111.2,55,FALSE
F-35B,F-135-PW-600,Approach high (55% ETR),400,115.5,108.9,55,FALSE
F-35B,F-135-PW-600,Approach high (55% ETR),500,113.7,106.6,55,FALSE
F-35B,F-135-PW-600,Approach high (55% ETR),630,111.9,104.2,55,FALSE
F-35B,F-135-PW-600,Approach high (55% ETR),800,110,101.7,55,FALSE
F-35B,F-135-PW-600,Approach high (55% ETR),1000,108.1,99.2,55,FALSE
F-35B,F-135-PW-600,Approach high (55% ETR),1250,106.1,96.6,55,FALSE
F-35B,F-135-PW-600,Approach high (55% ETR),1600,104.1,94,55,FALSE
F-35B,F-135-PW-600,Approach high (55% ETR),2000,102.1,91.3,55,FALSE
F-35B,F-135-PW-600,Approach high (55% ETR),2500,99.9,88.6,55,FALSE
F-35B,F-135-PW-600,Approach high (55% ETR),3150,97.6,85.7,55,FALSE
F-35B,F-135-PW-600,Approach high (55% ETR),4000,95.3,82.7,55,FALSE
F-35B,F-135-PW-600,Approach high (55% ETR),5000,92.8,79.6,55,FALSE
F-35B,F-135-PW-600,Approach high (55% ETR),6300,90.1,76.4,55,FALSE
F-35B,F-135-PW-600,Approach high (55% ETR),8000,87.4,73,55,FALSE
F-35B,F-135-PW-600,Approach high (55% ETR),10000,84.4,69.5,55,FALSE
F-35B,F-135-PW-600,Approach high (55% ETR),12500,81.2,65.7,55,FALSE
F-35B,F-135-PW-600,Approach high (55% ETR),16000,77.9,61.8,55,FALSE
F-35B,F-135-PW-600,Approach high (55% ETR),20000,74.3,57.6,55,FALSE
F-35B,F-135-PW-600,Approach high (55% ETR),25000,70.4,53.1,55,FALSE
F-35B,F-135-PW-600,Intermediate (75% ETR),200,127.3,122.4,75,FALSE
F-35B,F-135-PW-600,Intermediate (75% ETR),250,125.7,120.2,75,FALSE
F-35B,F-135-PW-600,Intermediate (75% ETR),315,124,117.9,75,FALSE
F-35B,F-135-PW-600,Intermediate (75% ETR),400,122.3,115.6,75,FALSE
F-35B,F-135-PW-600,Intermediate (75% ETR),500,120.5,113.2,75,FALSE
F-35B,F-135-PW-600,Intermediate (75% ETR),630,118.6,110.7,75,FALSE
F-35B,F-135-PW-600,Intermediate (75% ETR),800,116.7,108.2,75,FALSE
F-35B,F-135-PW-600,Intermediate (75% ETR),1000,114.7,105.6,75,FALSE
F-35B,F-135-PW-600,Intermediate (75% ETR),1250,112.6,102.9,75,FALSE
F-35B,F-135-PW-600,Intermediate (75% ETR),1600,110.5,100.2,75,FALSE
F-35B,F-135-PW-600,Intermediate (75% ETR),2000,108.4,97.4,75,FALSE
F-35B,F-135-PW-600,Intermediate (75% ETR),2500,106.1,94.6,75,FALSE
F-35B,F-135-PW-600,Intermediate (75% ETR),3150,103.8,91.7,75,FALSE
F-35B,F-135-PW-600,Intermediate (75% ETR),4000,101.4,88.6,75,FALSE
F-35B,F-135-PW-600,Intermediate (75% ETR),5000,98.8,85.5,75,FALSE
F-35B,F-135-PW-600,Intermediate (75% ETR),6300,96.1,82.1,75,FALSE
F-35B,F-135-PW-600,Intermediate (75% ETR),8000,93.2,78.6,75,FALSE
F-35B,F-135-PW-600,Intermediate (75% ETR),10000,90.1,74.9,75,FALSE
F-35B,F-135-PW-600,Intermediate (75% ETR),12500,86.8,71.1,75,FALSE
F-35B,F-135-PW-600,Intermediate (75% ETR),16000,83.3,67,75,FALSE
F-35B,F-135-PW-600,Intermediate (75% ETR),20000,79.6,62.6,75,FALSE
F-35B,F-135-PW-600,Intermediate (75% ETR),25000,75.5,58,75,FALSE
F-35B,F-135-PW-600,82% ETR,200,123.7,122.1,82,FALSE
F-35B,F-135-PW-600,82% ETR,250,122.1,119.9,82,FALSE
F-35B,F-135-PW-600,82% ETR,315,120.5,117.7,82,FALSE
F-35B,F-135-PW-600,82% ETR,400,118.8,115.4,82,FALSE
F-35B,F-135-PW-600,82% ETR,500,117.1,113.1,82,FALSE
F-35B,F-135-PW-600,82% ETR,630,115.3,110.7,82,FALSE
F-35B,F-135-PW-600,82% ETR,800,113.4,108.3,82,FALSE
F-35B,F-135-PW-600,82% ETR,1000,111.5,105.7,82,FALSE
F-35B,F-135-PW-600,82% ETR,1250,109.5,103.2,82,FALSE
F-35B,F-135-PW-600,82% ETR,1600,107.5,100.6,82,FALSE
F-35B,F-135-PW-600,82% ETR,2000,105.5,97.9,82,FALSE
F-35B,F-135-PW-600,82% ETR,2500,103.3,95.2,82,FALSE
F-35B,F-135-PW-600,82% ETR,3150,101.1,92.3,82,FALSE
F-35B,F-135-PW-600,82% ETR,4000,98.7,89.4,82,FALSE
F-35B,F-135-PW-600,82% ETR,5000,96.3,86.3,82,FALSE
